July 23, 2022 at 10:33AM	Cafe
July 24, 2022 at 08:40AM	hotel
July 24, 2022 at 09:03AM	Hotel
July 25, 2022 at 09:03AM	Hotel
July 26, 2022 at 08:56PM	cafe
July 28, 2022 at 09:40AM	hotel
July 28, 2022 at 09:52AM	Hotel
July 30, 2022 at 03:16PM	living room
July 30, 2022 at 06:54PM	ferry
August 1, 2022 at 12:09PM	cabin
August 2, 2022 at 12:51PM	cabin
August 3, 2022 at 01:24PM	cabin
August 4, 2022 at 04:30PM	cafe
August 8, 2022 at 07:59AM	work
August 8, 2022 at 09:12AM	Work
August 8, 2022 at 12:46PM	Work
August 9, 2022 at 09:48AM	work
August 9, 2022 at 11:30AM	Work
August 10, 2022 at 08:54AM	Work
August 10, 2022 at 12:51PM	Work
August 11, 2022 at 08:11AM	Work
August 11, 2022 at 11:29AM	Work
August 11, 2022 at 02:05PM	Work
August 12, 2022 at 08:21AM	Work
August 12, 2022 at 02:17PM	Work
August 13, 2022 at 11:48AM	visit
August 13, 2022 at 07:10PM	visit
August 14, 2022 at 11:10AM	Visit
August 15, 2022 at 09:09AM	work
August 15, 2022 at 02:13PM	Work
August 17, 2022 at 07:22AM	Work
August 17, 2022 at 08:29AM	Work
August 17, 2022 at 09:26AM	Work
August 17, 2022 at 12:59PM	Work
August 18, 2022 at 06:53AM	Work
August 18, 2022 at 07:26AM	Work
August 19, 2022 at 09:25AM	Work
August 19, 2022 at 10:30AM	Work
August 19, 2022 at 11:27AM	Work
August 20, 2022 at 09:08AM	visit
August 21, 2022 at 09:47AM	Visit
August 22, 2022 at 09:55AM	Work
August 22, 2022 at 01:37PM	Work
August 23, 2022 at 08:15AM	Work
August 23, 2022 at 11:33AM	Work
August 24, 2022 at 07:20AM	Work
August 24, 2022 at 08:47AM	Work
August 24, 2022 at 11:49AM	Work
August 24, 2022 at 12:32PM	work
August 25, 2022 at 12:52PM	Work
August 25, 2022 at 02:33PM	Work
August 26, 2022 at 08:28AM	Work
August 26, 2022 at 10:03AM	Work
August 26, 2022 at 11:38AM	Work
August 26, 2022 at 01:47PM	work
August 27, 2022 at 09:26AM	Work
August 27, 2022 at 10:24PM	hotel
August 29, 2022 at 08:33AM	Work
August 29, 2022 at 10:04AM	Work
August 29, 2022 at 11:34AM	Work
August 30, 2022 at 09:01AM	Work
August 30, 2022 at 01:20PM	Work
August 31, 2022 at 08:35AM	Work
August 31, 2022 at 09:33AM	Work
August 31, 2022 at 11:32AM	work
August 31, 2022 at 02:32PM	Work
September 1, 2022 at 08:18AM	Work
September 1, 2022 at 09:59AM	Work
September 1, 2022 at 11:40AM	Work
September 1, 2022 at 01:24PM	Work
September 1, 2022 at 03:10PM	Work
September 2, 2022 at 08:18AM	Work
September 2, 2022 at 09:59AM	Work
September 2, 2022 at 11:40AM	Work
September 5, 2022 at 07:28AM	Work
September 5, 2022 at 09:02AM	Work
September 6, 2022 at 09:14AM	Work
September 6, 2022 at 12:27AM	Work
September 8, 2022 at 08:42AM	Work
September 8, 2022 at 11:36AM	Work
September 9, 2022 at 08:13AM	Work
September 9, 2022 at 09:31AM	Work
September 9, 2022 at 11:34AM	Work
September 9, 2022 at 12:02AM	Work
September 9, 2022 at 12:53AM	Work
September 12, 2022 at 08:34AM	Work
September 12, 2022 at 09:04AM	Work
September 12, 2022 at 09:36AM	Work
September 12, 2022 at 10:34AM	Work
September 12, 2022 at 12:21AM	Bus
September 12, 2022 at 3:37PM	Ferry
September 13, 2022 at 9:20AM	Hotel
September 13, 2022 at 10:58AM	Hotel
September 13, 2022 at 12:15PM	Hotel
September 13, 2022 at 1:30PM	Hotel
September 13, 2022 at 2:07PM	Hotel
September 14, 2022 at 7:44AM	Hotel
September 14, 2022 at 8:03AM	Hotel
September 14, 2022 at 8:54AM	Hotel
September 14, 2022 at 10:48AM	Hotel
September 15, 2022 at 8:17AM	Hotel
September 15, 2022 at 9:01AM	Hotel
September 15, 2022 at 9:39AM	Hotel
September 15, 2022 at 10:46AM	Hotel
September 15, 2022 at 8:59PM	Hotel
September 16, 2022 at 8:38AM	Hotel
September 16, 2022 at 8:52AM	Hotel
September 16, 2022 at 8:52AM	Hotel
September 16, 2022 at 11:50AM	Hotel
September 17, 2022 at 4:57PM	IKEA
September 17, 2022 at 2:45PM	Living room
September 17, 2022 at 3:04PM	Living room
September 19, 2022 at 8:09AM	Work
September 19, 2022 at 11:35AM	Work
September 20, 2022 at 07:55AM	Work
September 20, 2022 at 09:01AM	Work
September 20, 2022 at 09:56AM	Work
September 20, 2022 at 11:56AM	Work
September 21, 2022 at 07:37AM 	Work
September 21, 2022 at 08:21AM 	Work
September 21, 2022 at 10:31AM 	Work
September 21, 2022 at 11:56AM 	Work
September 23, 2022 at 08:18AM 	Work
September 23, 2022 at 09:34AM 	Work
September 23, 2022 at 02:03PM 	Work
September 23, 2022 at 05:32PM 	Cafe
September 26, 2022 at 06:51AM 	Cafe
September 26, 2022 at 08:56AM 	Hotel
September 26, 2022 at 10:44AM 	Hotel
September 26, 2022 at 10:55AM 	Hotel
September 26, 2022 at 1:27PM 	Hotel
September 26, 2022 at 1:59PM 	Hotel
September 27, 2022 at 6:07AM 	Hotel
September 27, 2022 at 7:51AM 	Hotel
September 27, 2022 at 9:01AM 	Hotel
September 27, 2022 at 10:51AM 	Hotel
September 27, 2022 at 11:01AM 	Hotel
September 28, 2022 at 07:41AM 	Hotel
September 28, 2022 at 08:41AM 	Hotel
September 28, 2022 at 11:31AM 	Konferanse 
September 28, 2022 at 1:23PM 	Konferanse 
September 29, 2022 at 12:32PM 	Konferanse 
September 29, 2022 at 4:01PM 	Konferanse 
September 30, 2022 at 11:20AM 	Konferanse 
September 30, 2022 at 12:48PM 	Konferanse 
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	,
